id,total_comments,total_replies_received
@GUSTXVX,1,0
@joaolucas-601,1,0
@MulekaFinanceiro,1,0
@akamecry,1,0
@ArteemMãoFrancesa,1,0
@MiltonReiznaultReiznault,1,0
@nickming8027,1,0
@MuelZiin09,1,0
@RaildesSantos-u9l,1,0
@ludmyllapinho-b4x,1,0
@sakura-chan9978,1,0
@lenepgms69,2,0
@LuffyventobrisaVento,1,0
@luisasilva07,1,0
@mas_pd.me.chamar_de_Daniel,1,0
@wilsonjosedeandrevadasilva9300,1,0
@alcidesnetto8212,1,0
@ludmillaqueiroz8168,1,0
@Iasminkuca,1,0
@willyvaz2453,1,0
@joseeduardofonseca328,1,0
@paulocesarcouto2714,1,0
@e_jribeiro,1,0
@TamyLoriz,1,0
@VictorVolKmer,2,0
@FabianoCarvalho-m4d,2,0
@andreacarvalho2488,1,0
@marcilenecosta7114,2,2
@RenanVictorF,0,0
@willsantos1449,1,0
@marionsteiner8871,2,0
@dirceudemeiralatres2866,1,0
@claudiaoliveira7236,1,0
@PedroHenriqueNascimentos-n6t3p,1,0
@reginadasilvasantos5415,1,0
@maiconcristian2598,1,0
@marialucineidedasilva2982,1,0
@AbnerJhoney,1,0
@mell1459,1,0
@marcl6959,1,0
@sirlenerocha3070,1,0
@jacivaldosantos2582,2,0
@janetepires6602,1,0
@marcielealcantara,1,0
@dionibikes3839,1,0
@brunasuzanasantiago1201,1,0
@user-tw2yl2rt1w,1,0
@Margareteh2018,1,0
@ssurfistaprateadoo,1,0
@denisantos644,1,0
@KinoGP2,1,0
@genildacarlos5348,1,0
@samyarayssaa,1,0
@polyeanalg,1,0
@RosaSilva-ml5wk,1,0
@natashira1962,1,0
@40088922,1,0
@iro9289,1,0
@Miguelv590,0,0
@EoSpike63,1,0
@joaorequiao79,1,0
@canaldaizabely,1,0
@tamylorraine1386,1,0
@sheyla_Lima,1,0
@Vivi-e82,1,0
@sanoadmasilva7865,1,1
@GabriellaRoz,1,0
@bak-w2k,1,0
@AquientreNós8,1,0
@venhacomigo6107,1,0
@FernandoAlves-e8c,1,0
@soso_gacha15,1,0
@AdrielLima-gk5ci,1,0
@Tim_R-b,1,0
@DaviLuix-m9q,2,0
@rafaellaalavarse,1,0
@rosimaryreis5734,1,0
@hozanafranca8536,1,0
@deborahfelix1146,1,0
@CidoRibeiro,1,0
@lucialafore9273,1,0
@Bernardobgpereira,1,1
@keila3655,1,0
@reynanlima4709,1,0
@MaysaLorrany-k2q,1,0
@NatháliaRibeirodaCosta,1,0
@matheus_bearded,1,0
@edraw_v4077,1,0
@MarcelloLedd,1,0
@nildera6486,1,0
@akiraseq,1,0
@anasalgueiro7506,1,0
@wagnerwaguinho4514,1,1
@MaicondouglasWacheski,1,0
@nataliapereira2931,1,0
@Mardsonvlogsentregas,1,0
@ValdireneSantos-ot4et,1,0
@luanasassuncao,1,0
@RafaLiraa,1,0
@FlaviaGabryella-o2s7z,2,0
@flaviadeoliveirasilva3320,1,2
@miih3040,0,0
@janicetostes1195,1,0
@ChapolinaCHP,1,1
@CANALFAMILIASACANAHQ,0,0
@thaypor.ai1,1,0
@keipoper,1,0
@zildamariadibai6015,2,0
@DAVE-yq4cs,1,0
@keziacrichi3831,1,0
@GutembergDeSousa-m8t,1,0
@ValentinaClair,1,1
@EleuzaFerreira-sv7vh,1,0
@diethermarquardt3033,3,1
@Serenacchiabi,1,0
@cidameloesteticista3618,1,0
@Victor-000,1,1
@RosivanArthurOliveira,0,0
@Ilhadomcz,1,0
@wesleyalvesecassiano,1,0
@AdrianaMaria-e1s,2,0
@igordias2879,1,0
@Multiyou00,1,0
@laviniamatos9671,1,0
@Lagostanoput,1,0
@maggielondon4718,1,0
@defaprafa6379,1,0
@oreidacocadapreta,1,0
@Djonatasantos-d5x,1,0
@Elo-r6g,1,0
@andreasilvacamposgoncalves3296,1,0
@GilmarAlves-lk2se,1,0
@alinefaria5886,1,0
@chuseungin,1,0
@polaroidpersonalizado,1,0
@GeniRute-wu2bz,1,0
@renataorsato7935,1,0
@alexandreknopp5486,1,0
@Vídeos_Doido,1,0
@otaku1345famoso,1,0
@gui_ff75,1,1
@ithalo-x2,0,0
@ROBLOX_1-31,1,0
@DanielaSouza-n9z,1,0
@MelissaDias-n6h,1,0
@dirleyrocha8331,1,0
@moniqmirandaa,1,0
@KIRITO-jo7vg,0,0
@mariahrika8760,1,0
@tecorodrigues9182,1,0
@tatisantanna,1,0
@biabarros2616,4,0
@SCARFACE-v4o,1,0
@renatoalbuquerque7352,1,0
@larafernandessilva2157,1,0
@vanessamartins6583,1,0
@AndressaPiris,1,1
@CristianoAntônioDosSantos-v2j,0,0
@leticiaisabellealexandre2223,1,1
@acucenabarroso,1,0
@MarleneMaurício-y7d,1,1
@LuckasLima-u7z,1,2
@wiliantarojeda2103,2,0
@Fransuelda-g3z,1,0
@raffaelyork,1,0
@chicco5522,1,0
@sonveg8304,1,0
@mew_0705,2,0
@juceliamendes4531,2,0
@MILHO_LOL,1,0
@Jojo123.25,1,0
@nxdyineeci,1,2
@vagner5229,0,0
@josianestradviusovik7855,1,0
@silviamaria9572,1,0
@GandhiTemoteo,1,1
@chercandz,0,0
@renatarodrigues3977,1,0
@andreluiz.74,1,0
@ovossauro8828,1,0
@cristinamelo8010,1,0
@SupremoThiaguinho,1,0
@Hyujine,1,0
@asartesdab.s5829,2,0
@sigmadoacrelegal,2,0
@jessicamello6839,1,0
@canaldouerlem,1,0
@eifranchesca,1,0
@camilaadelinodealmeidaadelinod,1,0
@brunopimenta6591,1,0
@Marenbirgittesvare,1,0
@telmo92,2,0
@IsabelledosanjosreisReis,2,0
@Flavio_Gomes_3d,1,0
@sg3472,1,0
@LucianaOliveira-pf5jc,1,0
@josehenriquesilvacalado1696,1,0
@kayannafreitas4455,1,0
@Alessandrasantos267,1,0
@GeizaGomeslucas,1,0
@andressakadimoficial,1,0
@franciscojunior7430,1,0
@dramarcellaviana,1,0
@mateuspioner5152,1,0
@luizfelipegomes4456,1,0
@alinnyvitoria5866,2,0
@Osunajemumm,1,0
@marcelyelana,1,0
@leidejanegoncalves3174,1,0
@Pedro_but-p7r,1,0
@GustavoHenrique-lr2kr,1,0
@GahBayczar,1,0
@betina_reborns,1,0
@ghosthunter3812,1,0
@AparecidaSilva-f3f,2,0
@Astrinho-l6u,2,0
@anaFiguereido,1,0
@WebertonRodriguesDeCastro,1,0
@waksmansilvestre,1,0
@marcoandrade3585,1,0
@kellyferreira4216,1,0
@yashima3212,1,0
@Talescri2909,1,0
@anapriscilafelix8285,1,0
@ricsoneduardo596,1,0
@MsBiabispo,1,0
@cintiaperfume_oficial,1,0
@patriciaborges6361,1,0
@maikao360,1,0
@inha-sn5zo,1,0
@stephaniedelimavicente8084,1,0
@thiagoaugusto2564,1,0
@victoria8570-q6t,1,0
@edsondanielqueirozdesouza1088,1,0
@dayanepeniche3499,1,0
@ermesonalves5824,1,0
@larissamaria80,1,0
@NoilaAlencar,1,0
@mateusmatos5172,1,0
@lilisabel100,1,0
@FabriciaValentini,1,1
@xsThiago,0,0
@beatrizbitencourt3182,1,1
@pragmata7997,0,0
@mdx_ysaqueyt,1,0
@roseanebarbosa1994,1,0
@AlexaMarinhodasilva,2,0
@silviaoliveiraeduardo9746,2,0
@fernandacorreia9807,1,0
@DedinhoVerde,1,0
@Laurindo-27,1,0
@louizenascimento5859,1,0
@Deusefiel32087,1,0
@geisonjason4785,1,1
@gono_bf1,0,0
@Kawaaaa-v7d,1,0
@edinaldopedro2127,1,0
@florfeliz1354,1,0
@nayaradorigon9529,1,0
@comedordebatata-yu2,1,0
@miriansilva4003,1,0
@samucatraderoficial,1,0
@nilvaneo,1,1
@bernadeteramos9522,1,0
@Belmontchaveiro,1,0
@vaniasousa8524,2,0
@Aninha_YToficial,1,0
@quelensilva5715,1,0
@biasilva1997,1,0
@DanielBraga-s5s,1,0
@EdileiasilvaBraga,1,0
@miriamlara7032,1,2
@Nathan-gy7ce,0,0
@leojhin,0,0
@raissafirmino93,1,0
@teresaandrade6341,1,0
@ValdirMarçalVieira,1,0
@carlosoliveira1774,1,0
@danyjarasouzagomes5431,2,0
@YuriKibutsuji-s9u,1,0
@Rikarduo,1,0
@velmaff2284,1,0
@Viviane-k6t3l,1,0
@m.bsilva6604,1,0
@sinceraosempre,1,1
@Vultho,0,0
@FrancimarMTA,1,0
@CláudiaSoaresCardoso,1,0
@carolmedeiros9081,1,0
@leandroalmeida9005,1,0
@xxxBrunoxxx777,1,0
@LuanyneSantos,1,0
@estudosheideggerianosmanue6704,1,0
@marcelinosantos3895,3,0
@GabrielForsakenPessoa,1,0
@ingridoliveira6107,2,0
@jtwoliana,1,0
@VictorDeMesquitaMendes,1,0
@AugustaAugustaviaferreira,1,0
@NelinhaTeixeira,1,0
@julianaazevedo3451,1,0
@eduardoprime2008,1,0
@veranildesprestesconceicao2424,1,0
@XuxaBell,1,0
@ThiagoDias-y3s,1,0
@Tamires-d4o,2,0
@Marcos2x-m9t,1,0
@CarlosHenrique-p1m,1,0
@catarinacosta5902,1,0
@janineolson22,1,0
@vanessarubens2804,1,0
@RosimarPessoaLima,1,0
@ananevesdacruz1565,2,0
@caioweber1333,1,0
@wellingtonrodrigues4013,2,0
@rafaelgomes1838,1,0
@saimon_gelado,1,0
@cristianmallonne7695,1,0
@gustavorochalo5812,1,1
@Ari-c5v1f,1,0
@guilhermefermino6244,1,0
@martarosmaninho3937,1,0
@BárbaraSpazian-o1j,1,0
@Squidgamek0,1,0
@viih_ribeiro777,1,0
@jacintadefatima4379,1,0
@san.lullli,1,0
@samuelbraga7881,1,0
@VitoriaSuelen-u2k,1,0
@JulioBSilv,1,0
@yk-sant,1,0
@CéliaAlves-v6l,1,0
@sop.hialorrayne,1,0
@denizeblasius,1,0
@euhein-0103,1,0
@neozinhalima6498,1,0
@truedespair4896,1,0
@VeiUai,1,0
@akeimearita5147,1,0
@ralkonnx8094,1,0
@MiguelMata-zo8ie,1,0
@PedroLucasDiniz-x8q,1,0
@josianemachado737,1,0
@ratoapelado2365,1,0
@LZJunior,1,0
@deborahcaetano249,1,0
@k3nzertutorial,1,0
@rosehoffmann3828,1,0
@joaocarloscampagnol4400,1,0
@taymaranascimento7347,1,0
@zeliaviana8720,1,0
@Maelyrodrigues87,1,0
@elianacristina9351,1,0
@KamilyCarvalho-f6h,1,0
@RitmoSingular-g1j,1,0
@cleversonmelo2913,1,0
@Moisés-t9o4g,1,0
@Hugo-l5p,1,0
@ritabrankovan5192,1,0
@Vava83512,1,0
@emiliacarmo5096,1,0
@flavianosantos4827,1,0
@elenilsonlima5746,2,0
@cleidelima505,1,0
@edimilsonmiguel9848,1,0
@adalbertofontes9766,1,0
@joaozinhopvp534,1,0
@cintiacardosopra,1,0
@astrotitandrone,1,0
@Jennycorreia-v2z,1,0
@marciobicotopan6264,1,0
@brunaoliveira9678,1,0
@amandaalves_98,1,0
@meninasantos1325,1,0
@GTAsoloBrasil,1,0
@marcusgomes4537,1,0
@Pordosol-t9l,1,0
@leilaluisa9400,1,0
@marciacristinadasilvamaias6939,1,0
@michaeldenevides8549,1,0
@adrianaferreira0816,1,0
@goodgamer0011,1,0
@mi-na-196_m,1,0
@cordelius_editsl,1,0
@vallorenzo4581,1,0
@erickagabrielamenezes2357,1,0
@Adriellefreitasanalista,1,0
@user-qs9qr5vb5w,1,0
@Roberkadz,1,0
@J.A.Pessoa,1,1
@RisomarJoana,0,0
@RodrigoAmorim-ix8nk,1,0
@oficial.lipe09,1,0
@julinhavivencia,1,0
@RoseliEzzy,1,0
@marcosdecastro91,1,0
@ledysantos3421,2,0
@nanegomes4482,1,0
@konstantin-idk1,1,0
@patriciaguazzellidias3568,4,0
@janainanogueira3821,1,0
@RafaelAlmeidaMatos,1,1
@MariaAparecidadossantosviolent,1,0
@priscilamedeiros9828,2,0
@elizabethmaigua1126,1,0
@tabaco-gh1kg,2,0
@Marcio79yt,1,0
@conscienciapraxis,2,0
@simoneholeriano8833,1,0
@vlogandoearremessando,1,0
@liviamoura3737,1,0
@pedroaugusto-rc2en,1,0
@CecíliaPlaquitken,1,0
@betaniamarques9254,1,0
@ThaisOliveira-dl1bf,1,0
@jackelineoliveira1090,1,0
@marasouza3719,1,0
@Kimeruzera,1,0
@nayanbarreirosbomfim8951,1,0
@gilbertoalvis892,1,0
@angelasouza6136,1,0
@tatiana-g9f,1,0
@alcievenyvitoria6149,2,0
@ivonildearrais4330,1,0
@helencristianesilvareis5316,1,0
@denizeaugusto9939,1,0
@vitorxz_016,1,0
@ALIEN_NO_MOTORISTA2.0,1,0
@miriambarbosa079,1,0
@jesusCristo1933.,2,0
@djessica.ssantana9342,1,0
@mariaceciliapires2565,1,0
@devealexgame7533,1,0
@reflexoesfilosoficaspsicologic,1,0
@h3csgo817,1,0
@3lly_v,1,0
@alinecastelli369,1,1
@Thoyn,0,0
@rafaelrodriguessantos7501,1,0
@Jonnydesde1990,1,0
@angelabisol3683,1,0
@arthur-b2x4g,1,0
@PERINELLIoficial,1,0
@Arthur12338,1,0
@SamuelXavierAlmeida10,1,0
@Fatima-s8g5q,1,0
@carivaldodamacenomarcilian7047,1,0
@Konohamaruhs,1,0
@Fiuk_007,1,0
@MariaMargaretedaCruz,1,0
@TerezaSquena,1,0
@dianalacerda7136,1,0
@armandoarmando1594,1,0
@marcoshaft,1,0
@borboleta9191,1,0
@MicheleCarneiro-r7l7o,1,0
@oliveira652,1,0
@teresacristina8351,1,0
@adrianacosentino8907,1,0
@mariaantonieta37,1,0
@domingasgomesdasilva3357,1,0
@nataliauniversitaria,1,0
@golfera.golf.gti76374,1,0
@Teodeio-l9q,1,0
@simulandoabiblia,1,0
@Moura1075,1,0
@silmaraferreira1178,1,0
@amandazitaa,1,0
@joaofelipeRibeiropires-n3r,1,0
@annamenezesleal679,1,0
@DiogoAgustolira,1,0
@DevidDesouza-u3p,1,0
@ClaudemirRolim-c1d,1,0
@Illyramos11,1,7
@Vitoriamoraes7944,0,0
@ANONIMO93U3JF,0,0
@theprowler31,1,0
@yurirodrigues3755,1,0
@mikaelyvitoria6290,1,0
@naianelopes2329,1,0
@daniellemontenegro7283,1,0
@GABRIEL_YTBS,1,0
@joannajusten5864,1,0
@cleide6353,1,1
@fabiadantmudandotudo5037,0,0
@Michelepantera,1,0
@RitaCosta-bd6eb,1,0
@raquelmoraes5206,2,0
@ratao2002,1,0
@samuellserra,1,0
@nina-vn5tr,1,0
@WesleySantos-jc8yq,1,0
@milaxvip,1,0
@martamatos9714,1,0
@juancamilobuenaventura3962,1,0
@MariaSoares-ni9iy,2,0
@elicalima7011,1,0
@Aninhasilva-bt2ik,1,0
@silvanagoncalvesdasilva4881,1,0
@jardimjosi912,1,0
@andrews8650,1,0
@anasantos1900,1,0
@corsinha-x6o,1,0
@andreaspinelli8646,1,0
@olharpedagogico-simoneandr6177,1,0
@Marcosnevesolevitadejesus,1,0
@camilarios1271,1,0
@denisenogueiranogueira8972,1,0
@cristalandiasaldanha8082,2,0
@LULLY-yt,1,0
@anapaulalopes805,1,0
@keilafreitas2933,1,0
@moaciralves7311,1,0
@guidubsshow1772,1,0
@lucas7778-n6m,4,1
@MayaneBueno,1,0
@roseanerose8245,1,0
@alicaso610,1,0
@priscylacastro1988,1,0
@deboracunhademelo6798,1,0
@Kaueh-hv3gt,0,0
@jessicaperetta7685,1,0
@zgames5069,1,0
@renijosebertocchi8421,1,0
@gracasantosyourhandle,1,0
@ApolloMk13,1,0
@VictorHugoVasconcellos,1,0
@SuelenStefani-c5i,1,0
@anaterapeutah,1,0
@adrielfernandes9001,1,0
@Thiago-gt9pl,1,0
@igortaz04,1,0
@Vilmaerhanne,1,0
@leonildatrindade8905,1,0
@herrera232,1,0
@antoniotavares6224,1,0
@iieeddaa1,2,1
@jessecamilo-s5l,1,0
@fernandobrengel5540,1,0
@JulianaRibeiro-ml8iq,1,0
@osnisodre5178,1,0
@Gleysonmk,1,0
@JoãoMiguel-r2u8w,1,0
@alanramos4810,1,0
@cristinapereira8765,1,0
@ismaralves8545,1,0
@isabelaleite573,1,0
@Alechandro_MenileReis,1,0
@claudiofsantos,1,0
@patriciapatybarbosa8708,1,0
@elizanaamorim6423,1,0
@vandalopes8286,1,0
@daianecerqueira9780,1,0
@susk4620,2,0
@khn_mobila,1,0
@chagassilva9365,1,0
@XcYb3rN3t,1,0
@cattie_2,2,0
@JanainamariadasilvaGuimarãesMa,1,0
@anamarialvillareal2724,1,0
@lucianacamargovieira,1,0
@karolluz5852,1,1
@Cortesdolass,1,2
@tmengliish,1,1
@EstudosLB,1,2
@ManoPL-17,1,0
@FTWDarkbone,1,1
@leonardonh3456,1,1
@AteiluzDosSantos,1,0
@rodrigotezuka,2,1
@rogeriodacostapalma6974,1,2
@renatasouza5183,1,1
@gabrielnascimentodossantos5023,2,0
@rosymarcondes6751,1,0
@rbsoliveira2476,1,0
@analopes1102,1,0
@marcosfelipe5668,1,0
@SouPlutao1310,1,0
@gisellevillelaoliveira4647,2,0
@fgbarbosa,1,0
@leckerlernen,1,0
@glauciadeazevedo1496,1,0
@rafaelgrinder5553,1,0
@Cachorrodecorrida,1,0
@claraslade,1,0
@wandersonlacerda7874,1,0
@debonafloripa,1,0
@miltonorlando6653,1,0
@FernandaRamos-tk7pz,1,0
@CristinaRCris,1,0
@polyana_pameris,1,0
@angela_cruz,1,0
@lennalvess,1,0
@RudiPesci,1,0
@larissaorestes8132,1,0
@EzequielMendesTeles,1,0
@gustavogalatico9333,1,0
@diogoalbrecht2025,1,0
@demonpulla5888,1,0
@leonardos3552,1,0
@GabrielSilva-u3c,1,0
@jheniferfernandes1655,1,0
@WellenLorraneLorrane,1,0
@mirelasanches4475,1,0
@IsabellaAlves-u6y,1,0
@gracamorais6928,2,1
@bxdkg,1,0
@lupigaru,1,0
@stanzarma,1,0
@NycolleSantana-y3q,1,0
@luan2shi,4,1
@giovannaagnelli6752,1,0
@milminha,1,0
@user-ol7bv8tq4c,1,0
@marcusmv6960,1,0
@nilmapires2696,1,0
@segurancatrabalho5798,2,0
@CíntiaSouza-n5v,1,0
@RageBrasileira,1,0
@andredossantos2002,1,0
@iracybarbosa5747,1,0
@Eren-yeaga,1,0
@NúbiaSouza-t7z,2,0
@lucianacabralroque8164,1,0
@Mercyzinho,1,0
@Flay-d2l,1,0
@flaviafraga,1,0
@danielramalho2538,1,0
@karolinyristow9963,1,0
@romilsonborges4407,1,0
@lucineiagomes9757,1,0
@claudiahevilyn,1,0
@ZenaideRodrigues-l8v,1,0
@Robertoilo,1,0
@ur11-S9M,1,0
@stephanybarcelos94,1,0
@Jejeyu19,1,0
@danzinho-g3d,1,0
@adrianocanhama9349,1,0
@marialuizadesouza7890,2,0
@V1KT0Rz,1,0
@Altos_Entretenimentos0955,1,0
@stefanysantos2089,1,0
@luizadomingues2837,1,0
@matheussilva8082,1,1
@laurivamcruz8902,1,0
@Ourives_ana_queiroz,1,0
@Fátima-j3y4b,1,0
@mariainesvannucchi5473,1,0
@WagnerPrado99,1,3
@lixe8611,0,0
@LithosCraftTV,0,0
@nicoleviscaino4272,1,0
@saulosantos2679,1,0
@JoãoPedroRodriguesdarosaJoãoPe,1,0
@jamilevitoriapreviatti9954,1,0
@FatimaFarias-rv2us,1,0
@nacionalistabrasileiro3158,1,1
@ritasoares5748,1,0
@yurimaciel7396,1,3
@gabrielasouza-if5po,1,0
@brunosantosalmeida,1,0
@JuniorAmaral,1,0
@franciscopontilho4242,1,0
@robsonmartins4868,1,0
@deborasousa7790,1,0
@VITOR_GABRIELGABRIEL,1,0
@LucasKfouriSakaguti,1,0
@ClaudiaGoncalves-uz6xz,1,0
@Samuel2kGonçalves,1,0
@mariainescampos1771,1,0
@JoaoPedro-kr6mo,1,0
@Chromatic_in_beeswarm,1,0
@ramoseflores9921,1,0
@the_soundtracker,1,0
@Jhullyanneejhennefferbarbosa,1,0
@delsoares3479,1,0
@JUNIIOR123,1,0
@tiagorodrigues2409,1,0
@MariaJúliaMaju-e1h4l,1,0
@Lucas_blox77,1,0
@ViniciusOliveira-bb3ks,1,0
@j.a8805,1,0
@crizanmenezes6728,1,0
@Diego-d1e3x,1,0
@vivilemes2060,1,0
@RamonGTS-k2o,1,0
@talitaoliveira294,1,0
@raphaelgkj7271,2,0
@vania4703,1,0
@monster-nz6pp,1,0
@mariarita8063,1,0
@RenanNeves-w3g,1,0
@JoãoAntonioMatana,1,0
@h4rgonauta,1,0
@luanmontenegro9930,1,0
@goryman,5,0
@thaisgil4795,1,0
@MichelDiogo-o5t,2,0
@gabriellefernanda7071,1,0
@Joao-eu8tr,1,0
@GlóriaVieira-o7x,1,0
@orquideasencantosenatureza9123,1,0
@sh1nygarden8325,1,0
@VictoriaSchweiger,1,0
@LygiaFreund,1,0
@meee1943,1,0
@germanusdamascena,1,0
@iluvlyisa-y,1,0
@mardilaoliveira9680,1,0
@adrenalinanacgfan1259,1,0
@movimentoescolasemluta4433,1,0
@tianenê-i8x,1,1
@ColeiraOtter,1,0
@15_chucky,1,0
@andreiarossana,1,0
@GilianaRodriguesAlves,2,0
@ozeldaadm3580,1,0
@novacel-mastergames237,1,0
@pedro_pinho085,1,0
@fernandojvsilva,1,0
@222JAG,1,0
@rodrigosegobia9718,1,0
@tatianagomes3789,1,0
@Vitor-65332,1,0
@plantart8063,1,0
@thaisfurlan9997,1,0
@andrebarth,1,0
@edilamarbenevides105,1,0
@emanuelaferreiradasilva527,1,0
@GatoBorrachudo747,1,0
@prosmilling,2,0
@moacirribeirojuniorribeiro1537,1,0
@Vtsx07CRF,1,0
@DiegoLuanOliveira-jz9ln,1,0
@edmilsondiasgomes5790,1,0
@eoisai,1,0
@mariaangelaoficial9297,1,0
@brendaquanz971,1,0
@PedroPed-x7p2x,1,0
@AdrielNobre00,1,0
@belisarioalex,1,0
@KatiaBarbosa-ef3rn,1,0
@nordestina8348,1,0
@MariaJose-yr3ml,1,0
@big28863,1,0
@gelsonlmoraes,1,0
@kiamorefood6757,1,0
@nunuelinha,1,0
@Capivara-d3b,1,0
@cassilima6371,1,0
@usuário302-77,1,1
@linconvinicius9767,0,0
@ElenPereira-d8j,1,0
@nathaliealcoforado,1,0
@flor40580,1,0
@FernandoMinuzzi-j8q4x,1,0
@isabellamiranda531,1,0
@Andrew-mf9mu,1,0
@josidourado2008,1,0
@StefaniaVaz,1,0
@CortesDaTropaOficial,1,0
@greoli5990,1,0
@Lice-p5d5b,1,0
@IedaBastosPereira,2,0
@mariadeelphino168,1,0
@HelenaLisboa-k8l,1,0
@thatawinchester,1,0
@Scorpius_paleo_Studios011ofc,1,0
@DéboraMotaAlves,1,0
@geicealmeida5300,1,1
@LeoneLeoneDuarte,1,0
@nicolygabriele6144,1,0
@riupetrukio3708,1,0
@apuaoff,1,0
@josemaradores5654,1,0
@monimau100,1,0
@elianeaparecidamoreira4574,3,0
@bea_K._X,1,0
@gabrielabraz9149,1,0
@debschulz399,1,1
@ikzdzk,0,0
@ajanainabicalho,1,0
@leticiadsantosleti2359,1,0
@sabedoriativa,1,2
@iFrys,1,1
@eu_yanez,1,1
@KeurySilva-n4w,1,0
@paulagramiscelli9269,1,0
@Filosofia129,1,0
@xixablues,1,0
@zxbelalflor,1,0
@larissagabrielle2684,1,0
@evamariaoliveira265,2,0
@GABRIEL-v3t6g,2,0
@Lu_mouta,1,0
@Lucy-nj6hu,1,0
@anacarolinascimento7044,1,0
@crepalda,1,0
@analiamendespalmieri5810,1,0
@maraschwerz9920,1,0
@Isabelaalves-z2j,1,0
@marianemari730,1,0
@beatrizcoelhomenezes5461,1,0
@thiagoalvesdefarias1923,1,0
@mauriciocavalcantedesaboia4587,1,0
@marialeticia8784,1,0
@andrealmeida1418,1,0
@daianamarquesroseli9657,1,0
@valferreira3897,1,0
@neiwaldo,1,1
@FernandaFaria-tu1dr,1,0
@JoãoMiguelRocha-w9i,1,0
@waniadaluzamaral9653,1,0
@marciodegli,1,0
@andreandrade5764,1,0
@mrs2141,1,0
@keidyandrade2777,2,3
@urimbotjekuue,1,0
@LolySantos-u1x,2,0
@albertofigueiredo3069,2,0
@RicardoSilva-hg6iy,1,0
@renatogomes6116,1,0
@_tenorio97,1,0
@canalkidsar,1,0
@gilbertocaldas4784,1,0
@lucilim1310,1,0
@vevete_13,1,0
@veronicabezerradasilva9947,1,0
@lkahmed8246,1,0
@MarianiVitoria-h1x,1,0
@GrandeDilema,1,0
@rayzelhannahzeitoun5857,1,0
@noah.rebornn,1,0
@emersonclaudiogs,1,0
@landiaalmeida1411,1,0
@NanaeCanta,1,0
@luciamaeda9481,1,0
@estilo.06,1,0
@Eng_Software-bc8zt,1,0
@mikaellyaraujodeoliveira1638,1,0
@sandrojefersoncardoso6046,1,0
@aquitemsobrevivencia,1,0
@vanessagregorio4287,1,0
@danielawolf.1,1,0
@albertinaoliveira8345,1,0
@angra007,1,0
@cintiamadeiradesouza3896,1,0
@gleidsonsouza6976,1,0
@joycealves18,1,0
@lopesronnie,1,0
@rosy6317,1,0
@maryaraujo1139,1,0
@FabioSilva-c3n3o,1,0
@taniasirlaniaagra8422,1,0
@PatriciaSantosjf,1,0
@Deusacimadetodossempre,1,0
@TatyanaMendes-g1t,1,0
@jackelinegarciafernandez2524,1,0
@GONCALVES1968,1,0
@julianamarques9379,1,0
@vivianpolackkutter8508,2,0
@diegoborges8108,1,0
@ValentinaCarvalho-y4v,1,0
@Sandralucia08,1,0
@MemesProntos,1,0
@josenildafigueiredo5335,2,0
@gabrieladelfino2853,1,0
@lilianliliancheveaupaessil5903,1,0
@michaelrolf_cultoflies,1,0
@GabrielDBR7237,2,1
@biancaschmitt5957,1,0
@IsChar12,0,0
@robsonassuncao6671,1,0
@JJfernandessouza,1,0
@GersonleandroLealdelima,1,0
@ruannaoliveira1328,1,0
@marialazaradossantos6352,1,0
@barbaragama100,1,0
@gabrielbragainacio,1,0
@MuriloCruz-i6e,1,0
@danielaazini6913,1,0
@Firee-x8c,2,0
@kamilaoliveira5365,1,0
@lcm.lcm15,1,0
@JosivaldoFerreiraSantos-x3p,1,3
@ribeiromaga,1,0
@Riscando25,1,0
@TM-zh8fx,2,0
@AmorimJorge-x5f,1,0
@wendellrios2348,1,0
@CapjkBrasileiro,1,1
@Iury-py7fr,0,0
@jandgg72,1,0
@AgnaldoSilva-x2r,1,0
@MariaritaDossantospereiradedeu,1,2
@MariadasgraçasGonçalvesGon-n3k,3,0
@jadequeiroz-j9o,1,0
@Maxsuel_lb,1,0
@binhaalbano4752,1,0
@DaniellySantos-f1f,1,0
@edgarc8491,1,0
@tamirismarques5911,1,0
@wandersonsilva8266,1,0
@Gildetemaria-q7k,1,0
@beatrizmoreira-lp1qg,1,0
@DRUNFORUM,1,0
@setteseven4418,1,0
@oxente4870,1,0
@sombrasdossegredos,1,0
@WasingtonCosta,1,0
@georgialimajorge73,1,0
@marcosemanuel2589,1,0
@BentoJatobá,1,1
@sandrinhanascimentt,1,0
@maracaprioculinariaedicas,2,1
@Detudoumpouco2-g4l,1,0
@biahiller.9083,1,0
@anagabriellemendes2107,1,0
@QuicoPG,1,0
@skinwalker_hunter,1,0
@ElissandraBellas,1,0
@resultado.da.sorte01,1,0
@irineiajlsemedo7773,1,0
@bellasousa590,1,0
@amorsurreal3321,1,1
@isaacgaleao,0,0
@GabrielaGonzalez-bu7uo,1,0
@moraismorais2386,1,0
@thiago-m2h,1,0
@AnaCéliaSilva-f3h,1,0
@VitorConceicao-v1l,1,0
@SirlanineSirlaineNeresRe-hy5vt,2,0
@davydwillian289,1,0
@LaraStephany-x8y,1,0
@faulientregador6283,1,0
@Manoella-k1d,1,0
@lourdesdolagosantos3296,1,0
@raquelrubini3093,1,0
@anafranca819,1,0
@matheusbraga6536,1,0
